species_num,species,species_ja,species_ko,full_name,form_name,form_index,form_argument,introduced_gen,state_kind,type1,type2,hp,atk,def,spe,spa,spd,abilities,parameter_context,verification_status,source,notes
705,Sliggoo,ヌメイル,미끄네일,Sliggoo-Hisui,Hisui,1,,8,persistent_identity,Steel,Dragon,58,75,83,40,83,113,Sap Sipper|Shell Armor|Gooey,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
706,Goodra,ヌメルゴン,미끄래곤,Goodra,Base,0,,6,base_form,Dragon,,90,100,70,80,110,150,Sap Sipper|Hydration|Gooey,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
706,Goodra,ヌメルゴン,미끄래곤,Goodra-Hisui,Hisui,1,,8,persistent_identity,Steel,Dragon,80,100,100,60,110,150,Sap Sipper|Shell Armor|Gooey,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
710,Pumpkaboo,バケッチャ,호바귀,Pumpkaboo,Average,0,,6,base_form,Ghost,Grass,49,66,70,51,44,55,Pickup|Frisk|Insomnia,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
710,Pumpkaboo,バケッチャ,호바귀,Pumpkaboo-Small,Small,1,,6,persistent_identity,Ghost,Grass,44,66,70,56,44,55,Pickup|Frisk|Insomnia,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
710,Pumpkaboo,バケッチャ,호바귀,Pumpkaboo-Large,Large,2,,6,persistent_identity,Ghost,Grass,54,66,70,46,44,55,Pickup|Frisk|Insomnia,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
710,Pumpkaboo,バケッチャ,호바귀,Pumpkaboo-Super,Super,3,,6,persistent_identity,Ghost,Grass,59,66,70,41,44,55,Pickup|Frisk|Insomnia,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
711,Gourgeist,パンプジン,펌킨인,Gourgeist,Average,0,,6,base_form,Ghost,Grass,65,90,122,84,58,75,Pickup|Frisk|Insomnia,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
711,Gourgeist,パンプジン,펌킨인,Gourgeist-Small,Small,1,,6,persistent_identity,Ghost,Grass,55,85,122,99,58,75,Pickup|Frisk|Insomnia,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
711,Gourgeist,パンプジン,펌킨인,Gourgeist-Large,Large,2,,6,persistent_identity,Ghost,Grass,75,95,122,69,58,75,Pickup|Frisk|Insomnia,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
711,Gourgeist,パンプジン,펌킨인,Gourgeist-Super,Super,3,,6,persistent_identity,Ghost,Grass,85,100,122,54,58,75,Pickup|Frisk|Insomnia,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
713,Avalugg,クレベース,크레베이스,Avalugg,Base,0,,6,base_form,Ice,,95,117,184,28,44,46,Own Tempo|Ice Body|Sturdy,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
713,Avalugg,クレベース,크레베이스,Avalugg-Hisui,Hisui,1,,8,persistent_identity,Ice,Rock,95,127,184,38,34,36,Strong Jaw|Ice Body|Sturdy,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
713,Avalugg,クレベース,크레베이스,Avalugg-Hisui-Lord,Hisuian-Lord,2,,8,scripted_boss_internal_form,Ice,Rock,95,127,184,38,34,36,Strong Jaw|Ice Body|Sturdy,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Pokémon Legends: Arceus Lord/Lady form; not a normal player-owned form.
716,Xerneas,ゼルネアス,제르네아스,Xerneas-Neutral,Neutral,0,,6,persistent_identity,Fairy,,126,131,95,99,131,98,Fairy Aura,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
716,Xerneas,ゼルネアス,제르네아스,Xerneas,Active,1,,6,base_form,Fairy,,126,131,95,99,131,98,Fairy Aura,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
718,Zygarde,ジガルデ,지가르데,Zygarde,50%,0,,6,base_form,Dragon,Ground,108,100,121,95,81,95,Aura Break|Power Construct,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
718,Zygarde,ジガルデ,지가르데,Zygarde-10%,10%,1,,7,persistent_identity,Dragon,Ground,54,100,71,115,61,85,Aura Break|Power Construct,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
718,Zygarde,ジガルデ,지가르데,Zygarde-Complete,Complete,4,,7,ability_derived,Dragon,Ground,216,100,121,85,91,95,Power Construct,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
718,Zygarde,ジガルデ,지가르데,Zygarde-Mega,Mega,5,,9,battle_transformation,Dragon,Ground,216,70,91,100,216,85,Aura Break,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
719,Diancie,ディアンシー,디안시,Diancie,Base,0,,6,base_form,Rock,Fairy,50,100,150,50,100,150,Clear Body,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
719,Diancie,ディアンシー,디안시,Diancie-Mega,Mega,1,,6,battle_transformation,Rock,Fairy,50,160,110,110,160,110,Magic Bounce,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
720,Hoopa,フーパ,후파,Hoopa,Confined,0,,6,base_form,Psychic,Ghost,80,110,60,70,150,130,Magician,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
720,Hoopa,フーパ,후파,Hoopa-Unbound,Unbound,1,,6,persistent_identity,Psychic,Dark,80,160,60,80,170,130,Magician,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
724,Decidueye,ジュナイパー,모크나이퍼,Decidueye,Base,0,,7,base_form,Grass,Ghost,78,107,75,70,100,100,Overgrow|Long Reach,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
724,Decidueye,ジュナイパー,모크나이퍼,Decidueye-Hisui,Hisui,1,,8,persistent_identity,Grass,Fighting,88,112,80,60,95,95,Overgrow|Scrappy,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
735,Gumshoos,デカグース,형사구스,Gumshoos,Base,0,,7,base_form,Normal,,88,110,60,45,55,60,Stakeout|Strong Jaw|Adaptability,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
735,Gumshoos,デカグース,형사구스,Gumshoos-Totem,Totem,1,,7,hidden_internal_form,Normal,,88,110,60,45,55,60,Adaptability,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
738,Vikavolt,クワガノン,투구뿌논,Vikavolt,Base,0,,7,base_form,Bug,Electric,77,70,90,43,145,75,Levitate,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
738,Vikavolt,クワガノン,투구뿌논,Vikavolt-Totem,Totem,1,,7,hidden_internal_form,Bug,Electric,77,70,90,43,145,75,Levitate,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
740,Crabominable,ケケンカニ,모단단게,Crabominable,Base,0,,7,base_form,Fighting,Ice,97,132,77,43,62,67,Hyper Cutter|Iron Fist|Anger Point,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
740,Crabominable,ケケンカニ,모단단게,Crabominable-Mega,Mega,1,,9,battle_transformation,Fighting,Ice,97,157,122,33,62,107,Iron Fist,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
741,Oricorio,オドリドリ,춤추새,Oricorio,Baile,0,,7,base_form,Fire,Flying,75,70,70,93,98,70,Dancer,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
741,Oricorio,オドリドリ,춤추새,Oricorio-Pom-Pom,Pom-Pom,1,,7,persistent_identity,Electric,Flying,75,70,70,93,98,70,Dancer,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
741,Oricorio,オドリドリ,춤추새,Oricorio-Pa'u,Pa'u,2,,7,persistent_identity,Psychic,Flying,75,70,70,93,98,70,Dancer,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
741,Oricorio,オドリドリ,춤추새,Oricorio-Sensu,Sensu,3,,7,persistent_identity,Ghost,Flying,75,70,70,93,98,70,Dancer,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
743,Ribombee,アブリボン,에리본,Ribombee,Base,0,,7,base_form,Bug,Fairy,60,55,60,124,95,70,Honey Gather|Shield Dust|Sweet Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
743,Ribombee,アブリボン,에리본,Ribombee-Totem,Totem,1,,7,hidden_internal_form,Bug,Fairy,60,55,60,124,95,70,Sweet Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
744,Rockruff,イワンコ,암멍이,Rockruff,Midday,0,,7,base_form,Rock,,45,65,40,60,30,40,Keen Eye|Vital Spirit|Steadfast|Own Tempo,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
744,Rockruff,イワンコ,암멍이,Rockruff-Dusk,Dusk,1,,7,persistent_identity,Rock,,45,65,40,60,30,40,Own Tempo,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
745,Lycanroc,ルガルガン,루가루암,Lycanroc,Midday,0,,7,base_form,Rock,,75,115,65,112,55,65,Keen Eye|Sand Rush|Steadfast,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
745,Lycanroc,ルガルガン,루가루암,Lycanroc-Midnight,Midnight,1,,7,persistent_identity,Rock,,85,115,75,82,55,75,Keen Eye|Vital Spirit|No Guard,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
745,Lycanroc,ルガルガン,루가루암,Lycanroc-Dusk,Dusk,2,,7,persistent_identity,Rock,,75,117,65,110,55,65,Tough Claws,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
746,Wishiwashi,ヨワシ,약어리,Wishiwashi,Solo,0,,7,base_form,Water,,45,20,20,40,25,25,Schooling,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
746,Wishiwashi,ヨワシ,약어리,Wishiwashi-School,School,1,,7,battle_only_form,Water,,45,140,130,30,140,135,Schooling,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
752,Araquanid,オニシズクモ,깨비물거미,Araquanid,Base,0,,7,base_form,Water,Bug,68,70,92,42,50,132,Water Bubble|Water Absorb,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
752,Araquanid,オニシズクモ,깨비물거미,Araquanid-Totem,Totem,1,,7,hidden_internal_form,Water,Bug,68,70,92,42,50,132,Water Bubble,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
754,Lurantis,ラランテス,라란티스,Lurantis,Base,0,,7,base_form,Grass,,70,105,90,45,80,90,Leaf Guard|Contrary,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
754,Lurantis,ラランテス,라란티스,Lurantis-Totem,Totem,1,,7,hidden_internal_form,Grass,,70,105,90,45,80,90,Leaf Guard,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
